Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
IT,Certified,94105,SALESFORCE.COM,Network and Computer Systems Administrators*,CANADA
Construction,Certified,94107,SWINERTON BUILDERS,Architects; Except Landscape and Naval,MEXICO
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Finance,Certified,94105,CHARLES SCHWAB & CO.; INC.,Database Administrators,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94105,M. ARTHUR GENSLER JR. AND ASSOCIATES INC.,Architectural and Civil Drafters,LEBANON
IT,Certified,94105,AUTONOMY DIGITAL LLC,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,CHINA
Other Economic Sector,Certified,94103,EXEC; INC.,Software Developers; Systems Software,UNITED KINGDOM
IT,Certified,94104,RAINSTOR; INC.,Computer and Information Systems Managers,UNITED KINGDOM
Not Available,Denied,94105,GAP INC.,Network Systems and Data Communications Analysts,INDIA
Other Economic Sector,Certified,94104,LTC DESIGN GROUP,Architects; Except Landscape and Naval,TAIWAN
IT,Certified,94105,AUTONOMY DIGITAL LLC,Software Developers; Applications,INDIA
IT,Certified,94103,SNIBBE INTERACTIVE,Art Directors,UNITED KINGDOM
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,CHINA
IT,Certified,94103,TWITTER; INC.,Software Developers; Systems Software,INDIA
IT,Certified,94111,ACROPETAL; INC.,Software Developers; Applications,INDIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Architectural and Engineering Managers,INDIA
Retail,Certified,94105,GAP INC.,Software Developers; Applications,INDIA
Aerospace,Certified,94105,BECHTEL NATIONAL; INC.,Mechanical Engineers,MALAYSIA
Other Economic Sector,Certified,94105,TSE US LLC; DBA BETFAIR US,Software Developers; Applications,IRELAND
Finance,Certified,94105,CHARLES SCHWAB & CO.; INC.,Computer and Information Systems Managers,INDIA
Energy,Certified,94120,PACIFIC GAS & ELECTRIC CO,Computer Systems Analysts,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,KENYA
IT,Certified,94107,SPLUNK; INC.,Software Developers; Applications,ISRAEL
Aerospace,Certified,94110,BRIDGE DESIGN; INC.,Mechanical Engineers,UNITED KINGDOM
Other Economic Sector,Certified,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Software Developers; Applications,CANADA
Other Economic Sector,Certified,94103,OPENTABLE; INC.,Software Developers; Applications,FRANCE
Other Economic Sector,Certified,94111,KAPLAN MCLAUGHLIN DIAZ,Architects; Except Landscape and Naval,INDIA
Energy,Certified,94121,STREAMSIM TECHNOLOGIES; INC.,Geoscientists; Except Hydrologists and Geographers,IRAN
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Retail,Certified,94107,SQUARETRADE,Public Relations and Fundraising Managers,INDIA
Other Economic Sector,Certified,94105,LIFE360; INC.,Software Developers; Applications,HONDURAS
Educational Services,Certified,94105,TEACHSCAPE; INC,Software Developers; Applications,INDIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Computer Hardware Engineers,CANADA
Other Economic Sector,Certified,94108,LITTLER MENDELSON; PC,Management Analysts,CANADA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Architectural and Engineering Managers,CANADA
Aerospace,Certified,94105,BECHTEL POWER CORPORATION,Civil Engineers,CHINA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Systems Software,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Systems Software,INDIA
Finance,Certified,94111,TSG CONSUMER PARTNERS LLC,General and Operations Managers,TURKEY
IT,Certified,94105,GLU MOBILE INC.,Software Developers; Applications,CHINA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94103,EPISCOPAL COMMUNITY SERVICES OF SAN FRANCISCO,Mental Health and Substance Abuse Social Workers,PHILIPPINES
Finance,Certified,94105,PARTNERS GROUP (USA) INC.,Economists,PHILIPPINES
Not Available,Certified,94102,GOODSEARCH; LLC,Software Developers; Applications,UNITED KINGDOM
IT,Certified,94105,WORKING ASSETS FUNDING SERVICES; INC.,Computer Programmers,INDIA
Educational Services,Certified,94132,SAN FRANCISCO STATE UNIVERSITY,Network and Computer Systems Administrators*,UNITED STATES OF AMERICA
Other Economic Sector,Certified,94111,HIGHER EDGE MARKETING SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Certified,94104,KKR ASSET MANAGEMENT LLC,Financial Analysts,CANADA
IT,Certified,94105,ALTIMETRIK,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,94107,AKQA; INC.,Software Developers; Applications,JAPAN
Other Economic Sector,Certified,94104,RECURRENT ENERGY,Electrical Engineers,INDIA
Finance,Certified,94108,BURR PILGER MAYER INC.,Accountants and Auditors,INDIA
Retail,Certified,94105,THE GYMBOREE CORPORATION,Software Developers; Applications,INDIA
Retail,Certified,94105,THE GYMBOREE CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94104,SOLUTIONSET,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
IT,Certified,94105,CLUSTRIX; INC.,Software Developers; Systems Software,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,INDIA
IT,Certified,94104,SOLUTIONSET,Software Developers; Applications,INDIA
Retail,Certified,94105,STUBHUB,Computer Systems Analysts,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
IT,Certified,94105,GLU MOBILE INC.,Software Developers; Applications,CHINA
IT,Certified,94129,LUCASFILM ENTERTAINMENT COMPANY LTD.,Software Developers; Systems Software,CANADA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,NIGERIA
Educational Services,Certified,94133,SAN FRANCISCO ART INSTITITUE,Art Directors,LEBANON
Other Economic Sector,Certified,94104,WILBUR-ELLIS COMPANY,Software Developers; Applications,INDIA
IT,Certified,94105,GLU MOBILE INC.,Software Developers; Applications,CHINA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Materials Engineers,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Systems Software,CANADA
IT,Certified,94129,LUCASFILM ENTERTAINMENT COMPANY LTD.,Multimedia Artists and Animators,ALBANIA
IT,Certified,94107,APPDYNAMICS,Sales Engineers,UNITED KINGDOM
IT,Certified,94111,WIDEORBIT INC.,Computer Systems Analysts,PHILIPPINES
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
IT,Certified,94111,MINDJET LLC,Software Developers; Applications,INDIA
Retail,Certified,94109,WILLIAMS-SONOMA; INC.,Software Developers; Applications,INDIA
IT,Certified,94104,DOTCLOUD INC,Software Developers; Applications,FRANCE
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,AUTONOMY; INC.,Software Developers; Applications,UNITED KINGDOM
IT,Certified,94107,KLOUT; INC.,Software Developers; Applications,SERBIA AND MONTENEGRO
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Database Administrators,INDIA
Advanced Mfg,Certified,94107,INVITAE CORPORATION,Software Developers; Applications,GREECE
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,BANGLADESH
IT,Certified,94104,TINYCO; INC.,Software Developers; Systems Software,VIETNAM
IT,Certified,94105,SALESFORCE.COM,Computer and Information Systems Managers,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Systems Software,INDIA
IT,Certified,94104,TINYCO; INC.,Computer and Information Systems Managers,INDIA
Not Available,Certified,94103,ZYNGA INC.,Marketing Managers,ICELAND
Retail,Certified,94111,LEVI STRAUSS & CO.,Computer Systems Analysts,INDIA
IT,Certified,94103,DOLBY LABORATORIES LICENSING CORPORATION,Electronics Engineers; Except Computer,CHINA
Other Economic Sector,Certified,94111,LIVEVOX,Computer and Information Systems Managers,INDIA
IT,Certified,94104,TINYCO; INC.,Computer and Information Systems Managers,CANADA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,CANADA
IT,Certified,94107,DROPBOX; INC.,Software Developers; Applications,GEORGIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Managers,FINLAND
IT,Certified,94105,POTI; INC.,Software Developers; Applications,SWEDEN
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Management Analysts,CHINA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Management Analysts,SOUTH KOREA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
Retail,Certified,94105,GAP INC.,Computer and Information Systems Managers,INDIA
Other Economic Sector,Certified,94104,BRIGHTROLL; INC.,Software Developers; Applications,CANADA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,MALAYSIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Educational Services,Certified,94105,STEPHENS INSTITUTE; DBA ACADEMY OF ART UNIVERSITY,Art; Drama; and Music Teachers; Postsecondary,UNITED KINGDOM
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94103,ON24,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94111,KATE KEATING ASSOCIATES; INC.,Graphic Designers,SOUTH AFRICA
Finance,Certified,94105,CHARLES SCHWAB & CO.; INC.,Database Administrators,INDIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,94104,WILBUR-ELLIS COMPANY,Software Developers; Applications,INDIA
Finance,Certified,94111,ESURANCE INSURANCE SERVICES; INC.,Network and Computer Systems Administrators*,INDIA
IT,Certified,94107,RING2 COMMUNICATIONS LLC,Software Developers; Applications,INDONESIA
IT,Certified,94105,WORKING ASSETS FUNDING SERVICES; INC.,Computer Systems Analysts,INDIA
IT,Certified,94111,OPENTV; INC.,Network and Computer Systems Administrators*,INDIA
Finance,Certified,94104,XOOM CORPORATION,Marketing Managers,COLOMBIA
Hospitality,Certified,94109,LERS ROS; INC.,Food Service Managers,THAILAND
Retail,Certified,94105,GAP INC.,Software Developers; Applications,INDIA
Retail,Certified,94105,GAP INC.,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,94103,ON24,Software Developers; Applications,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Systems Software,INDIA
IT,Certified,94103,DOLBY LABORATORIES; INC.,Computer and Information Research Scientists,CHINA
Retail,Certified,94105,GAP INC.,Software Developers; Applications,INDIA
IT,Certified,94103,DOLBY LABORATORIES; INC.,Software Developers; Systems Software,GHANA
IT,Certified,94103,DOLBY LABORATORIES; INC.,Computer and Information Research Scientists,GERMANY
IT,Certified,94107,GREE INTERNATIONAL,Software Developers; Applications,PAKISTAN
IT,Certified,94108,MULESOFT; INC.,Sales Engineers,INDIA
Retail,Certified,94111,VIAGOGO; INC.,Marketing Managers,CANADA
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,UNITED KINGDOM
IT,Certified,94111,OPENTV; INC.,Software Developers; Applications,INDIA
Aerospace,Certified,94111,GLUMAC,Electrical Engineers,THAILAND
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Computer and Information Systems Managers,INDIA
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,INDIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Analysts,CHINA
Other Economic Sector,Certified,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Database Administrators,VIETNAM
Educational Services,Certified,94117,UNIVERSITY OF SAN FRANCISCO,Public Relations and Fundraising Managers,SWEDEN
Other Economic Sector,Certified,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94105,VELTI INC.,Market Research Analysts and Marketing Specialists*,INDIA
Other Economic Sector,Certified,94103,SAN FRANCISCO HEALTH AUTHORITY,Software Developers; Applications,INDIA
Finance,Certified,94105,DELTA DENTAL OF CALIFORNIA,Software Developers; Applications,INDIA
IT,Certified,94103,TWITTER; INC.,Computer and Information Systems Managers,INDIA
Other Economic Sector,Certified,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Software Developers; Applications,ROMANIA
Aerospace,Certified,94107,SCENE 53 INC,Financial Managers,ISRAEL
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
Retail,Certified,94109,WILLIAMS-SONOMA; INC.,Computer Systems Analysts,INDIA
Finance,Certified,94105,CREDIT.COM; INC.,Market Research Analysts and Marketing Specialists*,CHINA
Other Economic Sector,Certified,94105,VELTI INC.,Network and Computer Systems Administrators*,INDIA
Finance,Certified,94105,DELTA DENTAL OF CALIFORNIA,Software Developers; Applications,INDIA
IT,Certified,94105,CALYPSO TECHNOLOGY; INC.,Computer Systems Analysts,INDIA
Finance,Certified,94105,RADIUMONE; INC.,Software Developers; Applications,BELARUS
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,MEXICO
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,INDIA
Finance,Certified,94105,DELTA DENTAL OF CALIFORNIA,Computer Systems Analysts,INDIA
Retail,Certified,94105,STUBHUB,Software Developers; Applications,INDIA
Construction,Certified,94111,NATURENER USA; LLC,Financial Analysts,SPAIN
IT,Certified,94107,MEMSQL,Software Developers; Applications,RUSSIA
Aerospace,Certified,94111,FORELL/ELSESSER ENGINEERS; INC.,Civil Engineers,CANADA
Other Economic Sector,Certified,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Computer Systems Analysts,CHINA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,BRAZIL
Educational Services,Certified,94132,SAN FRANCISCO STATE UNIVERSITY,Business Teachers; Postsecondary,CHINA
IT,Certified,94103,DOLBY LABORATORIES; INC.,Sales Engineers,INDIA
IT,Certified,94105,RIVERBED TECHNOLOGY,Software Developers; Systems Software,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,ITALY
Retail,Certified,94105,STUBHUB,Software Developers; Applications,INDIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Systems Software,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94104,BRIGHTROLL; INC.,Marketing Managers,UNITED KINGDOM
Other Economic Sector,Certified,94110,GLOBAL EXCHANGE,Social and Community Service Managers,CANADA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,RUSSIA
IT,Certified,94105,RIVERBED TECHNOLOGY,Software Developers; Systems Software,CHINA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Aerospace,Certified,94127,DIGITAL CELERITY LLC,Software Developers; Applications,PAKISTAN
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,CANADA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Transportation; Storage; and Distribution Managers,VENEZUELA
Other Economic Sector,Certified,94105,MARKETTOOLS RESEARCH SOLUTIONS; INC.,Market Research Analysts and Marketing Specialists*,INDIA
Finance,Certified,94111,MAH & ASSOCIATES; LLP,Accountants and Auditors,CHINA
Other Economic Sector,Certified,94102,NATIONAL CENTER FOR LESBIAN RIGHTS,Paralegals and Legal Assistants*,MALAYSIA
Aerospace,Certified,94105,BECHTEL NATIONAL; INC.,Architectural and Engineering Managers,CANADA
Retail,Certified,94105,STUBHUB,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,ARMENIA
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,ISRAEL
IT,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer and Information Systems Managers,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,INDIA
IT,Certified,94103,MED HELP INTERNATIONAL; INC.,Software Developers; Applications,INDIA
IT,Certified,94111,OPENTV; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Management Analysts,INDIA
Other Economic Sector,Certified,94104,WILBUR-ELLIS COMPANY,Software Developers; Applications,INDIA
Finance,Certified,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Certified,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
Finance,Certified,94104,UNION BANK; N.A.,Credit Analysts,CHINA
Not Available,Certified,94107,IDENTIFIED; INC.,Software Developers; Systems Software,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Systems Software,CHINA
IT,Certified,94105,CALYPSO TECHNOLOGY; INC.,Software Developers; Applications,FRANCE
IT,Certified,94103,ASANA; INC.,Software Developers; Systems Software,RUSSIA
Not Available,Denied,94104,MCKESSON CORPORATION,Computer Software Engineers; Applications,INDIA
Aerospace,Certified,94133,ENDPOINT CLINICAL; INC.,Computer Occupations; All Other*,INDIA
IT,Certified,94105,RIVERBED TECHNOLOGY,Software Developers; Systems Software,CANADA
IT,Certified,94105,RIVERBED TECHNOLOGY,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94105,CBS INTERACTIVE; INC.,Advertising and Promotions Managers,UNITED KINGDOM
IT,Certified,94103,DOLBY LABORATORIES; INC.,Computer and Information Research Scientists,CANADA
Other Economic Sector,Certified,94105,NEXANT; INC.,Mechanical Engineers,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Not Available,Certified,94105,ARCHIMEDES INC,Statisticians,CANADA
IT,Certified,94103,QUANTCAST CORPORATION,Statisticians,INDIA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Software Developers; Applications,INDIA
Energy,Certified,94120,PACIFIC GAS & ELECTRIC CO,Computer Systems Analysts,INDIA
Aerospace,Certified,94105,BECHTEL POWER CORPORATION,Civil Engineers,TAIWAN
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Computer and Information Systems Managers,INDIA
Other Economic Sector,Certified,94104,MCKESSON CORPORATION,Computer and Information Systems Managers,INDIA
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Architectural and Engineering Managers,UNITED KINGDOM
Retail,Certified,94105,GAP INC.,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
Not Available,Certified,94105,TRULIA; INC.,Software Developers; Applications,INDIA
IT,Certified,94103,TWITTER; INC.,Software Developers; Applications,UNITED KINGDOM
IT,Certified,94105,FLURRY,Computer and Information Systems Managers,CANADA
Retail,Certified,94105,GAP INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Systems Software,INDIA
Finance,Certified,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
IT,Certified,94107,BITTORRENT INC.,Computer and Information Systems Managers,SWEDEN
IT,Certified,94114,PREMIERE PICTURES INTERNATIONAL; INC.,Agents and Business Managers of Artists; Performers; and Athletes,TURKEY
IT,Certified,94107,PREMIER RETAIL NETWORKS,Graphic Designers,CANADA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Systems Software,RUSSIA
IT,Certified,94107,GREE INTERNATIONAL,Marketing Managers,INDIA
Other Economic Sector,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Software Developers; Applications,INDIA
IT,Certified,94111,HOTWIRE,Software Developers; Applications,INDIA
IT,Certified,94111,HOTWIRE,Operations Research Analysts,CHINA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,PAKISTAN
Not Available,Denied,94105,SALESFORCE.COM,Computer Software Engineers; Applications,INDIA
IT,Certified,94107,UBISOFT; INC.,Database Administrators,INDIA
IT,Certified,94107,UBISOFT; INC.,Software Developers; Applications,CANADA
Finance,Certified,94111,SHEA LABAGH DOBBERSTEIN,Accountants and Auditors,INDONESIA
IT,Certified,94107,TOKBOX INC,Software Developers; Systems Software,INDIA
Finance,Certified,94105,BLACKROCK INSTITUTIONAL TRUST COMPANY; N.A.,Financial Managers,HONG KONG
Advanced Mfg,Certified,94105,ANSALDOBREDA; INC.,Market Research Analysts and Marketing Specialists*,ITALY
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,TURKEY
Retail,Certified,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,CANADA
Other Economic Sector,Certified,94111,KINSALE HOLDINGS INC,Engineering Managers,IRELAND
IT,Certified,94104,TINYCO; INC.,Computer and Information Systems Managers,PERU
Health Care,Certified,94118,UCSF MEDICAL CENTER,Pharmacists,CHINA
Not Available,Denied,94104,DAVIS LANGDON,Cost Estimators,INDIA
Not Available,Denied,94104,MCKESSON CORPORATION,Accountants and Auditors,JAMAICA
Not Available,Denied,94104,DAVIS LANGDON,Cost Estimators,ZIMBABWE
Not Available,Denied,94105,GAP INC.,Computer Software Engineers; Applications,INDIA
Not Available,Denied,94105,OVE ARUP AND PARTNERS CALIFORNIA LIMITED,Mechanical Engineers,CANADA
Not Available,Denied,94111,KINKOSHA INC,Managers; All Other,INDONESIA
Not Available,Denied,94105,SALESFORCE.COM,Computer Systems Analysts,UNITED STATES OF AMERICA
Not Available,Denied,94111,A2Z DEVELOPMENT CENTER; INC,Engineering Managers,CANADA
Not Available,Denied,94111,EMBARCADERO TECHNOLOGIES; INC.,Sales Engineers,BRAZIL
Not Available,Denied,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Not Available,Denied,94104,VIRTUAL CONSTRUCTION INC.,Computer Software Engineers; Applications,BRAZIL
Not Available,Denied,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
Not Available,Denied,94143,UNIVERSITY OF CALIFORNIA; SAN FRANCISCO,Nursing Instructors and Teachers; Postsecondary,SOUTH KOREA
Not Available,Denied,94104,LTC DESIGN GROUP,Architects; Except Landscape and Naval,TAIWAN
IT,Denied,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Not Available,Denied,94105,SALESFORCE.COM,Database Administrators,CANADA
Not Available,Denied,94105,SALESFORCE.COM,Software Developers; Applications,CANADA
Not Available,Denied,94132,SAN FRANCISCO STATE UNIVERSITY,Education Administrators; Postsecondary,CHINA
Other Economic Sector,Denied,94103,ZOOSK; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Denied,94103,ZOOSK; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Denied,94105,ADVANTIS GLOBAL,Software Developers; Applications,INDIA
Advanced Mfg,Denied,94110,ONE AND COMPANY DESIGN INC.,Commercial and Industrial Designers,GERMANY
IT,Denied,94107,YAMMER; INC.,Software Developers; Applications,ALBANIA
Other Economic Sector,Denied,94104,AVENUE CODE LLC,Software Developers; Applications,INDIA
Finance,Denied,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Denied,94133,THE WEISSCOMM GROUP LTD (DBA WCG),Software Developers; Applications,INDIA
IT,Denied,94111,A2Z DEVELOPMENT CENTER; INC,Electronics Engineers; Except Computer,INDIA
IT,Denied,94105,GLU MOBILE INC.,Multimedia Artists and Animators,CANADA
IT,Denied,94107,NGMOCO; LLC,Multimedia Artists and Animators,SOUTH KOREA
Not Available,Denied,94103,ZYNGA INC.,Software Developers; Applications,INDIA
Hospitality,Denied,94103,ST. REGIS SAN FRANCISCO,Lodging Managers,TURKEY
Finance,Denied,94111,ESURANCE INSURANCE SERVICES; INC.,Software Developers; Applications,INDIA
IT,Denied,94105,SYSTIME COMPUTER CORPORATION,Software Developers; Applications,INDIA
Other Economic Sector,Denied,94104,ADS ALLIANCE DATA SYSTEMS; INC.,Statisticians,CHINA
Retail,Denied,94105,GAP INC.,Software Developers; Applications,INDIA
IT,Withdrawn,94105,RAPLEAF,Computer Software Engineers; Applications,FRANCE
Finance,Withdrawn,94104,XOOM CORPORATION,Computer Software Engineers; Applications,BRAZIL
IT,Withdrawn,94105,RIVERBED TECHNOLOGY INC.,Computer Software Engineers; Systems Software,INDIA
IT,Withdrawn,94105,RAPLEAF,Computer Software Engineers; Applications,MEXICO
Other Economic Sector,Withdrawn,94103,SEGA OF AMERICA; INC.,Network and Computer Systems Administrators,CANADA
IT,Withdrawn,94108,MULESOFT,Sales Engineers,INDIA
Other Economic Sector,Withdrawn,94105,ADVANTIS GLOBAL,Software Developers; Applications,INDIA
IT,Withdrawn,94105,SALESFORCE.COM,Software Developers; Applications,CANADA
IT,Withdrawn,94103,TWITTER; INC.,Software Developers; Applications,ROMANIA
Other Economic Sector,Withdrawn,94105,TSE US LLC; DBA BETFAIR US,Software Developers; Applications,IRELAND
IT,Withdrawn,94111,LOOKOUT; INC.,Software Developers; Applications,CANADA
IT,Withdrawn,94105,PRESYNCT TECHNOLOGIES; INC.,Software Developers; Applications,INDIA
IT,Withdrawn,94105,PRESYNCT TECHNOLOGIES; INC.,Software Developers; Applications,INDIA
IT,Withdrawn,94107,KABAM,Computer Systems Analysts,INDIA
IT,Withdrawn,94105,PRESYNCT TECHNOLOGIES; INC.,Software Developers; Applications,INDIA
IT,Withdrawn,94105,RIVERBED TECHNOLOGY INC.,Software Developers; Applications,ITALY
Other Economic Sector,Withdrawn,94129,PEARL.COM LLC,Software Developers; Applications,MEXICO
IT,Withdrawn,94111,WIDEORBIT INC.,Computer Systems Analysts,TAIWAN
Advanced Mfg,Withdrawn,94105,ANSALDOBREDA; INC.,Sales Engineers,ITALY
Finance,Withdrawn,94104,KKR ASSET MANAGEMENT LLC,Financial Analysts,CANADA
IT,Withdrawn,94103,IDLE GAMES; INC.,Market Research Analysts and Marketing Specialists*,TURKEY
IT,Withdrawn,94114,PREMIERE PICTURES INTERNATIONAL; INC.,Agents and Business Managers of Artists; Performers; and Athletes,TURKEY
IT,Withdrawn,94105,LUNEXA; LLC,Computer Systems Analysts,SINGAPORE
Health Care,Withdrawn,94118,UCSF MEDICAL CENTER,Medical and Clinical Laboratory Technologists,MALAYSIA
IT,Withdrawn,94107,KABAM,Software Developers; Applications,TAIWAN
