['Finance', 'Certified', '90017', 'VASQUEZ & COMPANY LLP', 'Accountants and Auditors', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90010', 'MLA GREEN, INC', 'Architectural and Civil Drafters', 'INDIA']
['Other Economic Sector', 'Certified', '90013', 'ITALIAN FABRICS, INC.', 'Budget Analysts', 'PHILIPPINES']
['IT', 'Certified', '90064', 'THE SEARCH AGENCY, INC.', 'Software Developers, Applications', 'UNITED STATES OF AMERICA']
['Advanced Mfg', 'Certified', '90015', 'HERBALIFE INTERNATIONAL', 'Software Developers, Applications', 'INDIA']
['', 'Certified', '90069', 'CITYGRID MEDIA', 'Software Developers, Applications', 'INDIA']
['', 'Certified', '90069', 'CITYGRID MEDIA', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90039', 'LA NAMSEOUL GRACE CHURCH', 'Clergy', 'SOUTH KOREA']
['Educational Services', 'Certified', '90010', 'CAS ACADEMY, INC.', 'Public Relations Specialists', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90057', 'SYNTHESIS DESIGN ARCHITECTURE, INC', 'Architects, Except Landscape and Naval', 'TAIWAN']
['IT', 'Certified', '90079', 'PHLOX DESIGN INC', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90057', 'SYNTHESIS DESIGN ARCHITECTURE, INC', 'Architects, Except Landscape and Naval', 'PORTUGAL']
['Other Economic Sector', 'Certified', '90045', 'LOWERMYBILLS,INC', 'Software Developers, Applications', 'INDIA']
['IT', 'Certified', '90064', 'MASHON, INC.', 'Chief Executives', 'FRANCE']
['Transportation', 'Certified', '90010', 'ASIANA AIRLINES', 'Accountants and Auditors', 'SOUTH KOREA']
['Educational Services', 'Certified', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Career/Technical Education', 'PHILIPPINES']
['', 'Certified', '90069', 'CITYGRID MEDIA', 'Software Developers, Applications', 'CHINA']
['Educational Services', 'Certified', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Career/Technical Education', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90064', 'VICAR OPERATING, INC.', 'Veterinarians', 'UNITED KINGDOM']
['Other Economic Sector', 'Certified', '90010', 'AMICUS LAW GROUP, LLP.', 'Paralegals and Legal Assistants*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90071', 'MEDIA CREATION TECHNOLOGIES, INC.', 'Computer Systems Analysts', 'JAPAN']
['Finance', 'Certified', '90067', 'LUMINOUS CAPITAL HOLDINGS, LLC', 'Treasurers, Controllers, and Chief Financial Officers', 'ISRAEL']
['Other Economic Sector', 'Certified', '90013', 'JOHN FRIEDMAN/ALICE KIMM ARCHITECTS INC.', 'Architectural and Civil Drafters', 'CHINA']
['Other Economic Sector', 'Certified', '90023', 'NICOLE, INC.', 'Graphic Designers', 'SOUTH KOREA']
['', 'Certified', '90025', 'CML MEDIA CORP.', 'Database Administrators', 'INDIA']
['Other Economic Sector', 'Certified', '90040', 'JFC INTERNATIONAL, INC.', 'Market Research Analysts and Marketing Specialists*', 'JAPAN']
['Health Care', 'Certified', '90019', 'YOUNG BAE KIM, D.D.S., INC', 'Dentists, General', 'SOUTH KOREA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['', 'Denied', '90066', 'LOGAN MEDIA INC.', 'Cost Estimators', 'JAPAN']
['Other Economic Sector', 'Certified', '90019', 'NEW LIFE VISION CHURCH', 'Directors, Religious Activities and Education', 'SOUTH KOREA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['Construction', 'Certified', '90040', 'SFADIA, INC.', 'Financial Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90057', 'SINJI ENTERTAINMENT GROUP, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['Other Economic Sector', 'Certified', '90012', 'AND APPAREL INC. DBA GOODWORKS MAKE A DIFFERENCE', 'Transportation, Storage, and Distribution Managers', 'PHILIPPINES']
['Health Care', 'Certified', '90004', 'PETER C. LEE M.D., A MEDICAL CORPORATION', 'Health Diagnosing and Treating Practitioners, All Other', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90010', 'EBENEZER MEDICAL CLINIC, INC.', 'Medical and Health Services Managers', 'CHINA']
['Other Economic Sector', 'Certified', '90025', 'CYBERSHOPS, INC', 'Market Research Analysts and Marketing Specialists*', 'IRAN']
['Other Economic Sector', 'Certified', '90037', 'INTERNATIONAL BEAUTY NETWORK, INC.', 'Budget Analysts', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90010', 'KWANG LIM AMERICA, INC.', 'Logisticians', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90013', 'HANNAH WHOLESALE BEAUTY DISTRIBUTION, INC.', 'Accountants and Auditors', 'SOUTH KOREA']
['', 'Certified', '90071', 'U.S. TELEPACIFIC CORP.', 'Electronics Engineers, Except Computer', 'INDIA']
['', 'Certified', '90006', 'BYUNG DUK CHO DBA PALACE BEAUTY COLLEGE', 'Multimedia Artists and Animators', 'SOUTH KOREA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['Finance', 'Certified', '90010', 'BBCN BANK', 'Credit Analysts', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'RPOST US INC.', 'Software Developers, Applications', 'INDIA']
['Finance', 'Certified', '90024', 'GREEN HASSON & JANKS', 'Accountants and Auditors', 'INDONESIA']
['IT', 'Certified', '90036', 'ANJANA SOFTWARE SOLUTIONS INC.,', 'Computer Systems Analysts', 'INDIA']
['Advanced Mfg', 'Certified', '90040', 'FAM,LLC', 'Materials Engineers', 'INDIA']
['Retail', 'Certified', '90015', 'INAFICTION USA INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90028', 'TRAILER PARK INC', 'Software Developers, Applications', 'INDIA']
['Aerospace', 'Certified', '90071', 'AECOM TECHNICAL SERVICES, INC.', 'Environmental Engineers', 'INDIA']
['Other Economic Sector', 'Certified', '90058', 'GENX CLOTHING, INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90067', 'CREATIVE ARTISTS AGENCY', 'Computer Systems Analysts', 'INDIA']
['Other Economic Sector', 'Certified', '90067', 'CREATIVE ARTISTS AGENCY', 'Financial Analysts', 'CANADA']
['Other Economic Sector', 'Certified', '90058', 'PEGGY, INC.', 'Designers, All Other', 'SOUTH KOREA']
['', 'Denied', '90037', 'GILLI, INC.', 'Fashion Designers', 'SOUTH KOREA']
['Advanced Mfg', 'Certified', '90058', 'RENNES APPAREL, INC.', 'Chief Executives', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'EQUATOR, LLC', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90017', 'TACTARA LLC', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90064', 'VICAR OPERATING, INC.', 'Veterinarians', 'CANADA']
['Advanced Mfg', 'Certified', '90058', 'FAIRWAY TRADING, INC.', 'Accountants and Auditors', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90046', 'DIRECTORS GUILD OF AMERICA', 'Software Developers, Applications', 'AUSTRALIA']
['IT', 'Certified', '90045', 'SAVIYNT, LLC', 'Software Developers, Applications', 'INDIA']
['Transportation', 'Certified', '90010', 'ASIANA AIRLINES', 'Financial Managers', 'SOUTH KOREA']
['Construction', 'Certified', '90010', 'NAEROK PROPERTY DEVELOPMENT INC', 'Construction Managers', 'SOUTH KOREA']
['', 'Denied', '90019', 'JPH CONSULTING, INC.(FORMERLY JPH MANAGEMENT,INC.)', 'Engineering Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90064', 'ORAN ENTERPRISES INC', 'Market Research Analysts and Marketing Specialists*', 'PHILIPPINES']
['Health Care', 'Certified', '90017', 'L. A. CARE HEALTH PLAN', 'Database Administrators', 'INDIA']
['Transportation', 'Certified', '90033', 'HERCULES MOVING SYSTEM', 'Accountants and Auditors', 'PERU']
['IT', 'Certified', '90045', 'EQUATOR, LLC', 'Software Developers, Applications', 'INDIA']
['Advanced Mfg', 'Certified', '90010', 'CJ BAKERY INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90058', 'BOBCO METALS', 'Network and Computer Systems Administrators*', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90017', 'EVOQ PROPERTIES, INC', 'Financial Managers', 'UNITED KINGDOM']
['Educational Services', 'Certified', '90017', 'LOS ANGELES UNIFIED SCHOOL DISTRICT', 'Secondary School Teachers, Except Special and Career/Technical Education', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Financial Analysts', 'ROMANIA']
['Construction', 'Certified', '90010', 'CRESCENT PACIFIC, INC', 'Civil Engineers', 'SOUTH KOREA']
['Health Care', 'Certified', '90028', 'CHILDRENS HOSPITAL LOS ANGELES MEDICAL GROUP, INC.', 'Physicians and Surgeons, All Other', 'ARMENIA']
['Finance', 'Certified', '90025', 'COHEN & BENDER ACCOUNTANCY CORP.', 'Accountants and Auditors', 'SOUTH KOREA']
['', 'Certified', '90045', 'SUNRISE LAX PARKING, CORP.', 'Market Research Analysts and Marketing Specialists*', 'IRAN']
['Other Economic Sector', 'Certified', '90058', 'L.A. GRAND CLOTHING, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90010', 'KORSY ENTERPRISES, INC.', 'Marketing Managers', 'SOUTH KOREA']
['Finance', 'Certified', '90066', 'KELSEY NATIONAL CORPORATION', 'Logisticians', 'KAZAKHSTAN']
['Other Economic Sector', 'Certified', '90037', 'PLUS MANAGEMENT INC', 'Fashion Designers', 'SOUTH KOREA']
['Hospitality', 'Certified', '90005', 'B C D TOFU HOUSE INC', 'Public Relations Specialists', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90064', 'VICAR OPERATING, INC.', 'Veterinarians', 'CANADA']
['Other Economic Sector', 'Certified', '90007', 'ORBIT INDUSTRIES, INC.', 'Electrical Engineers', 'CHINA']
['Hospitality', 'Certified', '90010', 'MAGILINK MANAGEMENT, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['IT', 'Certified', '90064', 'DREAM PC', 'Software Developers, Systems Software', 'JAPAN']
['Other Economic Sector', 'Certified', '90007', 'UNION AMERICA INTERNATIONAL, INC.', 'Fashion Designers', 'SOUTH KOREA']
['Biotechnology', 'Certified', '90025', 'NANTWORKS, LLC', 'Software Developers, Applications', 'INDIA']
['IT', 'Certified', '90045', 'LOGAN PRODUCTIONS, INC.', 'Cost Estimators', 'JAPAN']
['IT', 'Certified', '90045', 'LOGAN PRODUCTIONS, INC.', 'Multi-Media Artists and Animators', 'JAPAN']
['Other Economic Sector', 'Certified', '90007', 'UNION AMERICA INTERNATIONAL, INC.', 'Sales Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90071', 'PAUL HASTINGS LLP', 'Lawyers', 'CANADA']
['Retail', 'Certified', '90015', 'JHKO, INC.', 'Management Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90014', 'LA STREET HOUSING MANAGEMENT 1', 'Computer and Information Systems Managers', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90058', 'TRUE WORLD FOODS LOS ANGELES LLC', 'Market Research Analysts and Marketing Specialists*', 'JAPAN']
['IT', 'Certified', '90016', 'ENDPLAY', 'Software Developers, Applications', 'INDIA']
['Educational Services', 'Certified', '90020', 'WORLD MISSION UNIVERSITY', 'Psychology Teachers, Postsecondary', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90046', 'LA MODELS INC.', 'Financial Managers', 'INDIA']
['Advanced Mfg', 'Certified', '90011', 'XENOS FASHION, INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['', 'Denied', '90021', 'KO ONE, INC.', 'Market Research Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90017', 'SOUTHERN CALIFORNIA ASSOCIATION OF GOVERNMENTS', 'Civil Engineers', 'THAILAND']
['Aerospace', 'Certified', '90071', 'AECOM TECHNICAL SERVICES, INC.', 'Cost Estimators', 'CANADA']
['Finance', 'Certified', '90028', 'ZESTFINANCE, INC.', 'Software Developers, Applications', 'RUSSIA']
['Other Economic Sector', 'Certified', '90040', 'CLEMSON DISTRIBUTION INC.', 'Accountants and Auditors', 'PHILIPPINES']
['Educational Services', 'Certified', '90010', 'VISION 21 ART & DESIGN COLLEGE', 'Instructional Coordinators', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'EQUATOR, LLC', 'Information Security Analysts, Web Developers, and Computer Network Architects', 'INDIA']
['Advanced Mfg', 'Certified', '90011', 'DENTCA, INC', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90064', 'TELEFLORA, LLC', 'Software Developers, Applications', 'INDIA']
['Educational Services', 'Certified', '90032', 'CALIFORNIA STATE UNIVERSITY, LOS ANGELES', 'Mathematical Science Teachers, Postsecondary', 'CHINA']
['Other Economic Sector', 'Certified', '90025', 'THE RUBICON PROJECT', 'Software Developers, Applications', 'CHINA']
['Other Economic Sector', 'Certified', '90045', 'LOWERMYBILLS,INC', 'Software Developers, Applications', 'INDONESIA']
['Other Economic Sector', 'Certified', '90058', 'WANG GLOBALNET', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90034', 'ARK OF NOAH CHURCH', 'Directors, Religious Activities and Education', 'SOUTH KOREA']
['Construction', 'Certified', '90006', 'MISONG CORPORATION', 'Architectural and Civil Drafters', 'SOUTH KOREA']
['IT', 'Certified', '90048', 'INHANCE DIGITAL CORPORATION', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90017', 'SOUTHERN CALIFORNIA ASSOCIATION OF GOVERNMENTS', 'Urban and Regional Planners', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90021', 'MEDICI TEXTILE, INC.', 'Computer Systems Analysts', 'SOUTH KOREA']
['', 'Certified', '90010', '&TV COMMUNICATIONS, INC.', 'Producers and Directors', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90010', 'UNITED MEDICAL HUMAN GROUP, INC.', 'Medical and Health Services Managers', 'SOUTH KOREA']
['Finance', 'Certified', '90045', 'MARCH VISION CARE, INC.', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90069', 'EXCEL PROPERTY MANAGEMENT SERVICES, INC.', 'Urban and Regional Planners', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90067', 'AD.NET, INC.', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90028', 'LIVE NATION WORLDWIDE, INC.', 'Computer Systems Analysts', 'INDIA']
['Health Care', 'Certified', '90017', 'L. A. CARE HEALTH PLAN', 'Computer Systems Analysts', 'INDIA']
['IT', 'Certified', '90010', 'NOWCOM CORPORATION', 'Software Developers, Applications', 'CANADA']
['Other Economic Sector', 'Certified', '90005', 'BBHOUSE,INC.', 'Education Administrators, Preschool and Childcare Center/Program', 'SOUTH KOREA']
['Retail', 'Certified', '90040', 'CORNERSTONE APPAREL, INC.', 'Graphic Designers', 'SOUTH KOREA']
['Advanced Mfg', 'Certified', '90011', 'XENOS FASHION, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90015', 'CALLA COLLECTION USA, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90048', 'THE AARON SIMS COMPANY', 'Art Directors', 'SOUTH KOREA']
['IT', 'Certified', '90010', 'NOWCOM CORPORATION', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90067', 'MARMARA DEVELOPMENT GROUP, LLC', 'Marketing Managers', 'TURKEY']
['Finance', 'Certified', '90010', 'CHRISTIAN DEBT PROFESSIONALS GROUP', 'Paralegals and Legal Assistants*', 'SOUTH KOREA']
['IT', 'Certified', '90007', 'MAKESHOPNCOMPANY, INC.', 'Management Analysts', 'SOUTH KOREA']
['Advanced Mfg', 'Certified', '90023', 'STEPS APPAREL GROUP, INC', 'Fashion Designers', 'SOUTH KOREA']
['Health Care', 'Certified', '90041', 'MARITONE SUANSING-OLAER DDS INC.', 'Market Research Analysts and Marketing Specialists*', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90028', 'LIVE NATION WORLDWIDE, INC.', 'Software Developers, Applications', 'INDIA']
['Advanced Mfg', 'Certified', '90022', 'SARINOTEX CORPORATION', 'Marketing Managers', 'INDONESIA']
['Other Economic Sector', 'Certified', '90025', 'MARKETSHARE PARTNERS LLC', 'Computer and Information Research Scientists', 'BRAZIL']
['Other Economic Sector', 'Certified', '90025', 'WESTFIELD, LLC', 'Architects, Except Landscape and Naval', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90021', 'SAMTEX FABRICS, INC.', 'Computer and Information Systems Managers', 'PHILIPPINES']
['', 'Denied', '90007', 'C & H STORE EQUIPMENT CO., INC.', 'Interior Designers', 'JAPAN']
['Other Economic Sector', 'Certified', '90021', 'TONIC WHOLESALE D.B.A. ACE WHOLESALE', 'Computer Systems Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90034', 'CENTURY VETERINARY GROUP', 'Veterinarians', 'CANADA']
['Other Economic Sector', 'Certified', '90005', 'NEW STAR REALTY INC.', 'Financial Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Software Developers, Applications', 'NEPAL']
['Other Economic Sector', 'Certified', '90045', 'MOBILE MESSENGER GLOBAL, INC', 'Database Administrators', 'INDIA']
['Other Economic Sector', 'Certified', '90024', 'LINER GRODE STEIN YANKELEVITZ SUNSHINE REGENSTREIF', 'Lawyers', 'JAPAN']
['Other Economic Sector', 'Certified', '90058', 'BCBG MAX AZRIA GROUP, INC.', 'Financial Managers', 'CANADA']
['Other Economic Sector', 'Certified', '90058', 'GENX CLOTHING, INC', 'Art Directors', 'SOUTH KOREA']
['Educational Services', 'Certified', '90032', 'CALIFORNIA STATE UNIVERSITY, LOS ANGELES', 'Engineering Teachers, Postsecondary', 'BRAZIL']
['Advanced Mfg', 'Certified', '90021', 'KNIT CREATIONS, INC.', 'Management Analysts', 'JAPAN']
['Other Economic Sector', 'Certified', '90033', 'NON STOP EMBROIDRY INC', 'Mechanical Engineers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90066', 'C & P CONSTRUCTION DEVELOPMENT INC.', 'Interior Designers', 'IRAN']
['Other Economic Sector', 'Certified', '90011', 'K TOO', 'Accountants and Auditors', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90021', 'GAVO, INC', 'Transportation, Storage, and Distribution Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'J.T. NAKAOKA ASSOCIATES ARCHITECTS', 'Interior Designers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90010', 'PRESTIGE NETWORK RESOURCE CONSULTING INC', 'Administrative Services Managers', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90021', 'E.S.E. ELECTRONICS, INC.', 'Accountants and Auditors', 'PHILIPPINES']
['IT', 'Certified', '90045', 'LANGUAGE WEAVER, INC.', 'Computer and Information Research Scientists', 'CHINA']
['Other Economic Sector', 'Certified', '90045', 'PRIMEX INTERNATIONAL TRADING CORP.', 'Database Administrators', 'IRAN']
['Aerospace', 'Certified', '90040', 'MICHELSON LABORATORIES INC.', 'Food Scientists and Technologists', 'MALAYSIA']
['Other Economic Sector', 'Certified', '90015', 'MEJOONG CORPORATION', 'Budget Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Architectural and Engineering Managers', 'DOMINICAN REPUBLIC']
['Biotechnology', 'Certified', '90005', 'JOONGANG DAILY NEWS CA, INC. DBA THE KOREA DAILY', 'Operations Research Analysts', 'SOUTH KOREA']
['Finance', 'Certified', '90010', 'LEE & PARK CO., AN ACCOUNTANCY CORP.', 'Accountants and Auditors', 'SOUTH KOREA']
['Finance', 'Certified', '90071', 'CAPITAL RESEARCH COMPANY', 'Financial Analysts', 'INDIA']
['Educational Services', 'Certified', '90020', 'PRODEE UNIVERSITY', 'Librarians', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90012', 'CHINATOWN SERVICE CENTER', 'Child, Family, and School Social Workers', 'HONG KONG']
['Health Care', 'Certified', '90048', 'CEDARS-SINAI MEDICAL CENTER', 'Compliance Officers', 'INDIA']
['Finance', 'Certified', '90066', 'KELSEY NATIONAL CORPORATION', 'Software Developers, Applications', 'RUSSIA']
['Other Economic Sector', 'Certified', '90005', 'NEW STAR REALTY INC.', 'Urban and Regional Planners', 'SOUTH KOREA']
['Finance', 'Certified', '90010', 'KIM & LEE CORPORATION, CPAS', 'Accountants and Auditors', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90045', 'MOBILE MESSENGER GLOBAL, INC', 'Architectural and Engineering Managers', 'AUSTRALIA']
['IT', 'Certified', '90025', 'REUNIFY', 'Software Developers, Applications', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Construction Managers', 'INDIA']
['Health Care', 'Certified', '90017', 'L. A. CARE HEALTH PLAN', 'Software Developers, Applications', 'CHINA']
['Health Care', 'Certified', '90017', 'L. A. CARE HEALTH PLAN', 'Statisticians', 'TAIWAN']
['Energy', 'Certified', '90024', 'OCCIDENTAL PETROLEUM CORP', 'Accountants and Auditors', 'PHILIPPINES']
['IT', 'Certified', '90045', 'EQUATOR, LLC', 'Database Administrators', 'INDIA']
['Other Economic Sector', 'Certified', '90019', 'JPH CONSULTINGINC', 'Medical and Health Services Managers', 'SOUTH KOREA']
['IT', 'Certified', '90025', 'REUNIFY', 'Computer Systems Analysts', 'IRAN']
['Health Care', 'Certified', '90010', 'LOS ANGELES HOSPICE, INC.', 'Accountants and Auditors', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90014', 'CONTINENTAL ASSAYING AND MELTING FACILITY, INC.', 'Bookkeeping, Accounting, and Auditing Clerks', 'LEBANON']
['Other Economic Sector', 'Certified', '90036', 'WESTSIDE WHOLESALE ELECTRIC', 'Industrial Engineers', 'GERMANY']
['Other Economic Sector', 'Certified', '90019', 'CALIFORNIA MIND BODY, INC.', 'Producers and Directors', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90048', 'DECOR DE PARIS, INC.', 'Executive Secretaries and Executive Administrative Assistants', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90048', 'ECRU, INC., DBA MINOTTI LOS ANGELES', 'Interior Designers', 'ITALY']
['Other Economic Sector', 'Certified', '90045', 'MOBILE MESSENGER GLOBAL, INC', 'Software Developers, Applications', 'INDIA']
['Advanced Mfg', 'Certified', '90021', 'TEX-ELLENT, INC.', 'Marketing Managers', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90010', 'YOUNGOK S. KIM & ASSOCIATES, PLC', 'Lawyers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90005', 'JOONG ANG MEDIA NETWORK USA, INC.', 'Public Relations and Fundraising Managers', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'LANGUAGE WEAVER, INC.', 'Computer and Information Research Scientists', 'MOROCCO']
['Advanced Mfg', 'Certified', '90011', 'TEX U.S.A., INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'GURUCUL SOLUTIONS, LLC', 'Computer Systems Analysts', 'INDIA']
['Health Care', 'Certified', '90005', 'WELCOME CARE CORP', 'Medical and Health Services Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Computer Systems Analysts', 'INDIA']
['Other Economic Sector', 'Certified', '90025', 'MARKETSHARE PARTNERS LLC', 'Operations Research Analysts', 'INDIA']
['Finance', 'Certified', '90017', 'ROYAL BUSINESS BANK', 'Information Security Analysts, Web Developers, and Computer Network Architects', 'TAIWAN']
['Other Economic Sector', 'Certified', '90015', 'MEESHEE INC.DBA SOB CLOTHING', 'Management Analysts', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90016', 'CUSTOMCRAFT UPHOLSTERS INC', 'Upholsterers', 'MEXICO']
['Finance', 'Certified', '90010', 'BLUE ACCOUNTANCY CORPORATION', 'Accountants and Auditors', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90023', 'AMERICAN MOTIF KING, INC.', 'Fashion Designers', 'SOUTH KOREA']
['IT', 'Certified', '90045', 'EQUATOR, LLC', 'Software Developers, Applications', 'INDIA']
['Retail', 'Certified', '90020', 'ZION CAPITAL INVESTMENT, INC.', 'Pharmacists', 'SOUTH KOREA']
['Advanced Mfg', 'Certified', '90015', 'MILKYWAY JEANS, INC.', 'Sales Managers', 'SOUTH KOREA']
['Health Care', 'Certified', '90048', 'CEDARS-SINAI MEDICAL CENTER', 'Computer Systems Analysts, Non R&D (ACWIA Only)', 'INDIA']
['Hospitality', 'Certified', '90010', '50 MORGAN CT, LLC', 'Management Analysts', 'SOUTH KOREA']
['Health Care', 'Certified', '90010', 'SEYONG CHOI PHYSICAL THERAPY', 'Recreational Therapists', 'SOUTH KOREA']
['Advanced Mfg', 'Certified', '90021', 'SAMTEX FABRICS INC', 'Marketing Managers', 'PHILIPPINES']
['Biotechnology', 'Certified', '90049', 'CYTRX CORPORATION', 'Accountants and Auditors', 'CHINA']
['Hospitality', 'Certified', '90064', 'AMEY ENTERPRISES (DBA. OLYMPIC COLLECTION)', 'Accountants and Auditors', 'PHILIPPINES']
['Other Economic Sector', 'Certified', '90005', 'JOONGANG DAILY NEWS CA, INC. DBA THE KOREA DAILY', 'Instructional Coordinators', 'SOUTH KOREA']
['Retail', 'Certified', '90006', 'JS & H APOTHECARY, INC.', 'Management Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90010', '1901 LA, LLC', 'Management Analysts', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90003', 'CALKO STEEL, INC.', 'Sales Managers', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90067', 'MARMARA DEVELOPMENT GROUP, LLC', 'Architectural and Engineering Managers', 'IRAN']
['IT', 'Certified', '90067', 'NEWS AMERICA INC', 'Software Developers, Applications', 'INDIA']
['Other Economic Sector', 'Certified', '90071', 'MEDIA CREATION TECHNOLOGIES, INC.', 'Graphic Designers', 'JAPAN']
['Energy', 'Certified', '90071', 'BREITBURN MANAGEMENT COMPANY LLC', 'Geoscientists, Except Hydrologists and Geographers', 'CANADA']
['Educational Services', 'Certified', '90057', 'LA NEW TIMES PRESBYTERIAN CHURCH WESTERN SCHOOL', 'Education Administrators, Preschool and Childcare Center/Program', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90058', 'UNICOLORS, INC.', 'Market Research Analysts and Marketing Specialists*', 'SOUTH KOREA']
['Other Economic Sector', 'Certified', '90025', 'CBRE, INC', 'Chief Executives', 'SINGAPORE']
