Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
IT,Certified,77042,SMARTBRIDGE LLC,Management Analysts,POLAND
Aerospace,Certified,77084,MUSTANG ENGINEERING; L.P.,Cost Estimators,VENEZUELA
Aerospace,Certified,77084,MUSTANG ENGINEERING; L.P.,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,BANGLADESH
IT,Certified,77027,MEDIWARE SOFTWARE CORPORATION,Market Research Analysts and Marketing Specialists*,PAKISTAN
IT,Certified,77036,CHANG - SHENG; INC.,Network and Computer Systems Administrators*,CHINA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Energy,Certified,77046,BUCKEYE PARTNERS; L.P.,Sales Managers,MEXICO
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77040,EAGLEBURGMANN INDUSTRIES,Financial Managers,BRAZIL
Aerospace,Certified,77060,VINMAR INTERNATIONAL; LTD.,Financial Analysts,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Mechanical Engineers,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
IT,Certified,77036,IVS CONSULTING; INC,Software Developers; Applications,INDIA
Aerospace,Certified,77079,GL NOBLE DENTON; INC.,Software Developers; Applications,UNITED KINGDOM
Finance,Certified,77046,BRIGGS & VESELKA CO,Accountants and Auditors,INDIA
Aerospace,Certified,77092,ERGONOMIC TRANSPORTATION SOLUTIONS; INC.,Urban and Regional Planners,IRAN
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Energy,Certified,77079,BP AMERICA INC.,Geoscientists; Except Hydrologists and Geographers,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,TURKEY
Finance,Certified,77072,KEN QUACH INSURANCE AGENCY,Accountants and Auditors,VIETNAM
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Network and Computer Systems Administrators*,PAKISTAN
Other Economic Sector,Certified,77056,UTEGRATION; INC.,Computer Systems Analysts,MALAYSIA
Energy,Certified,77060,HIGHMOUNT EXPLORATION & PRODUCTION SERVICES LLC,Accountants and Auditors,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Computer Systems Analysts,INDIA
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Computer Systems Analysts,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Architectural and Engineering Managers,UNITED KINGDOM
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77009,OVERSEAS TRADING INC.,Management Analysts,INDIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Electrical Engineers,GHANA
Other Economic Sector,Certified,77074,FUGRO-JASON; INC.,Geoscientists; Except Hydrologists and Geographers,EGYPT
Energy,Certified,77046,DIRECT ENERGY,Market Research Analysts and Marketing Specialists*,UNITED KINGDOM
Advanced Mfg,Certified,77072,MENS WEARHOUSE; INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77079,2H OFFSHORE INC.,Marine Engineers and Naval Architects,TURKEY
Energy,Certified,77036,NATIONAL OILWELL VARCO; L.P.,Purchasing Managers,INDIA
IT,Certified,77077,EZ2 TECHNOLOGIES; INC,Software Developers; Systems Software,INDIA
Energy,Certified,77046,BOARDWALK PIPELINE PARTNERS; LP,Database Administrators,INDIA
Aerospace,Certified,77079,2H OFFSHORE INC.,Marine Engineers and Naval Architects,TURKEY
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,CHINA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,MALAYSIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,TUNISIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Industrial Engineers,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Software Developers; Applications,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Software Developers; Applications,INDIA
Retail,Certified,77076,EL AHORRO SERVICES LLC,Accountants and Auditors,MEXICO
Advanced Mfg,Certified,77040,LASER CLADDING SERVICES LLC,Materials Engineers,INDIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Mechanical Engineers,INDIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77079,2H OFFSHORE INC.,Marine Engineers and Naval Architects,TURKEY
Energy,Certified,77042,PHILLIPS 66,Chemical Engineers,INDIA
Geospatial,Certified,77072,CGGVERITAS SERVICES (US) INC.,Operations Research Analysts,INDIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Civil Engineers,INDIA
Aerospace,Certified,77042,XODUS GROUP INC,Materials Engineers,INDIA
Energy,Certified,77042,PHILLIPS 66,Environmental Scientists and Specialists; Including Health,MADAGASCAR
Energy,Certified,77042,PHILLIPS 66,Industrial Engineers,VENEZUELA
Aerospace,Certified,77019,BAKER HUGHES; INC.,Industrial Engineers,INDIA
Educational Services,Certified,77030,THE UNIV. OF TEXAS HEALTH SCIENCE CENTER - HOUSTON,Mathematical Science Teachers; Postsecondary,CHINA
Health Care,Certified,77057,NIGHTINGALE SERVICES; INC.,Medical and Health Services Managers,INDIA
Aerospace,Certified,77042,XODUS GROUP INC,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,INDIA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Network and Computer Systems Administrators*,INDIA
IT,Certified,77084,BLUWARE; INC.,Software Developers; Systems Software,INDIA
Energy,Certified,77042,PHILLIPS 66,Chemical Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,NIGERIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,HONDURAS
Advanced Mfg,Certified,77067,ENERGY ALLOYS; L.L.C.,Software Developers; Applications,INDIA
Energy,Certified,77002,BG NORTH AMERICA; LLC,Architectural and Engineering Managers,UNITED KINGDOM
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Network and Computer Systems Administrators*,PHILIPPINES
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77041,OCEANEERING INTERNATIONAL; INC.,Mechanical Engineers,INDIA
Aerospace,Certified,77042,AKER SUBSEA INC.,Accountants and Auditors,UNITED KINGDOM
Other Economic Sector,Certified,77036,GOLDEN TOWN INTERNATIONAL LP,Cost Estimators,CHINA
Energy,Certified,77010,KEY ENERGY SERVICES; LLC,Accountants and Auditors,CHINA
Aerospace,Certified,77079,HOUSTON OFFSHORE ENGINEERING; LLC,Marine Engineers and Naval Architects,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Architectural and Engineering Managers,COLOMBIA
Not Available,Denied,77099,COSMOS FOUNDATION; INC.,Instructional Coordinators,TURKEY
IT,Certified,77024,SALESMETRIX; INC.,Software Developers; Applications,INDIA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Instructional Coordinators,VENEZUELA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,NIGERIA
IT,Certified,77024,SALESMETRIX; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Accountants and Auditors,CANADA
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77049,C&L PIPE SERVICES; INC.,Plumbers; Pipefitters; and Steamfitters,MEXICO
Not Available,Denied,77060,DRILLMEC INC.,Engineering Managers,ITALY
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Computer Systems Analysts,INDIA
Aerospace,Certified,77036,GUNDA CORPORATION; LLC,Civil Engineers,INDIA
Advanced Mfg,Certified,77090,T3 ENERGY SERVICE; INC.,Industrial Engineers,DOMINICAN REPUBLIC
Health Care,Certified,77063,M. WINTER & ASSOCIATES PEDIATRIC REHABILITATION,Speech-Language Pathologists,COLOMBIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Architectural and Engineering Managers,UNITED KINGDOM
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Cost Estimators,INDIA
Other Economic Sector,Certified,77027,INPATIENT MEDICAL SERVICES. P.A.,Internists; General,PHILIPPINES
IT,Certified,77042,SUNGARD CONSULTING SERVICES LLC,Software Developers; Applications,INDIA
Aerospace,Certified,77056,BECHTEL HYDROCARBON TECHNOLOGY SOLUTIONS INC.,Chemical Engineers,INDONESIA
Energy,Certified,77067,NABORS CORPORATE SERVICES; INC.,Software Developers; Applications,INDIA
Health Care,Certified,77099,IBN SINA FOUNDATION,Health Educators,PAKISTAN
Advanced Mfg,Certified,77002,COOPER US; INC.,Software Developers; Applications,INDIA
IT,Certified,77077,SAPOT SYSTEMS INC,Software Developers; Applications,INDIA
Finance,Certified,77019,COMPASS BANK,Statisticians,SOUTH KOREA
IT,Certified,77027,SCARLET INFOTECH; INC DBA EXPEDIEN,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77072,MENS WEARHOUSE; INC.,Software Developers; Applications,PAKISTAN
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77072,MENS WEARHOUSE; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77072,MENS WEARHOUSE; INC.,Software Developers; Applications,INDIA
IT,Certified,77002,PROS INC.,Software Developers; Applications,INDIA
IT,Certified,77069,QUALITY SYSTEM,Computer Systems Analysts,KAZAKHSTAN
Not Available,Certified,77002,SHELL OIL COMPANY,Petroleum Engineers,ITALY
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Electronics Engineers; Except Computer,COLOMBIA
IT,Certified,77019,IDERA INC.;,Art Directors,MEXICO
Not Available,Denied,77075,POWELL ELECTRICAL SYSTEMS; INC.,Electrical Engineers,CANADA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,PHILIPPINES
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Industrial Engineers,INDIA
Aerospace,Certified,77058,KNIGHTHAWK ENGINEERING; INC.,Environmental Engineers,INDIA
IT,Certified,77042,SUNGARD CONSULTING SERVICES LLC,Software Developers; Applications,INDIA
Finance,Certified,77010,PULSE NETWORK LLC,Financial Managers,CHINA
Other Economic Sector,Certified,77036,C&C RESERVOIRS; INC.,Geoscientists; Except Hydrologists and Geographers,CHINA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Mechanical Engineers,INDIA
Aerospace,Certified,77077,LLOYDS REGISTER TECHNICAL SERVICES; INC.,Software Developers; Applications,INDIA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Mechanical Engineers,INDIA
Aerospace,Certified,77019,BAKER HUGHES; INC.,Human Resources Managers,FRANCE
Health Care,Certified,77063,M. WINTER & ASSOCIATES PEDIATRIC REHABILITATION,Speech-Language Pathologists,COLOMBIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Advanced Mfg,Certified,77072,MENS WEARHOUSE; INC.,Software Developers; Applications,INDIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Electrical Engineers,CANADA
Aerospace,Certified,77060,ENGLOBAL CORPORATE SERVICES,Electronics Engineers; Except Computer,INDIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Mechanical Engineers,INDIA
IT,Certified,77060,CSOFT TECHNOLOGIES,Computer Systems Analysts,INDIA
Construction,Certified,77084,J P KENNY; INC.,Mechanical Engineers,INDIA
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77040,SOFEC; INC.,Marine Engineers and Naval Architects,FRANCE
Finance,Certified,77056,EOX HOLDINGS LLC,Software Developers; Applications,INDIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Chemical Engineers,INDIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Mechanical Engineers,INDIA
Aerospace,Certified,77042,AUDUBON ENGINEERING OPERATIONS; LLC,Chemical Engineers,INDIA
Aerospace,Certified,77042,AUDUBON ENGINEERING OPERATIONS; LLC,Chemical Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,INDIA
Energy,Certified,77042,LANDMARK GRAPHICS CORPORATION,Software Developers; Applications,CHINA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Mechanical Engineers,VENEZUELA
Energy,Certified,77098,EXXONMOBIL UPSTREAM RESEARCH COMPANY,Petroleum Engineers,NIGERIA
Other Economic Sector,Certified,77036,AMERICAN NEXCESS INC.,Market Research Analysts and Marketing Specialists*,CHINA
Construction,Certified,77032,TEXAS LONESTAR MECHANICAL; INC,Construction Managers,UNITED KINGDOM
Other Economic Sector,Certified,77084,ENVIRONMENTAL RESOURCES MANAGEMENT SOUTHWEST; INC.,Engineering Managers,CANADA
Aerospace,Certified,77079,TECHNIP USA; INC.,Chemical Engineers,VENEZUELA
Other Economic Sector,Certified,77002,USA WASTE MANAGEMENT RESOURCES; LLC,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Geoscientists; Except Hydrologists and Geographers,INDIA
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Mechanical Engineers,VENEZUELA
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Chemical Engineers,SINGAPORE
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Petroleum Engineers,INDIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,INDIA
Retail,Certified,77040,STONE TOOLS & SUPPLIES DBA NATURAL STONE SOLUTIONS,Operations Research Analysts,VENEZUELA
Energy,Certified,77036,NATIONAL OILWELL VARCO; L.P.,Electrical Engineers,MEXICO
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Cost Estimators,INDIA
Construction,Certified,77092,DRAKE INTERIORS,Drywall and Ceiling Tile Installers,MEXICO
Health Care,Certified,77074,CARING PROFESSIONAL HEALTH SERVICES; INC.,Training and Development Specialists,PHILIPPINES
IT,Certified,77070,ADVENT GLOBAL SOLUTIONS;INC.,Computer and Information Systems Managers,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Civil Engineers,PHILIPPINES
IT,Certified,77036,IVS CONSULTING; INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,77057,GEMLAND TEXAS INC,Financial Managers,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Civil Engineers,INDIA
Not Available,Certified,77070,DYNAMED CLINICAL RESEARCH; LP,Computer Systems Analysts,CANADA
Energy,Certified,77036,NATIONAL OILWELL VARCO; L.P.,Sales Managers,MALAYSIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Architectural and Engineering Managers,CANADA
Aerospace,Certified,77079,TECHNIP USA; INC.,Chemical Engineers,INDIA
Not Available,Certified,77010,HESS CORPORATION,Network and Computer Systems Administrators*,VENEZUELA
Aerospace,Certified,77079,TECHNIP USA; INC.,Civil Engineers,MEXICO
IT,Certified,77042,SUNGARD CONSULTING SERVICES LLC,Software Developers; Applications,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Aerospace,Certified,77079,2H OFFSHORE INC.,Marine Engineers and Naval Architects,INDIA
Hospitality,Certified,77027,LANDRYS MANAGEMENT; L.P.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,UNITED KINGDOM
Advanced Mfg,Certified,77067,FMC TECHNOLOGIES,Sales Engineers,VENEZUELA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Computer and Information Research Scientists,CHINA
IT,Certified,77070,SAI BUSINESS SOLUTIONS; LLC.,Computer Systems Analysts,INDIA
Energy,Certified,77042,LANDMARK GRAPHICS CORPORATION,Software Developers; Applications,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Mechanical Engineers,INDIA
Aerospace,Certified,77060,AMERICAN BUREAU OF SHIPPING,Marine Engineers and Naval Architects,INDIA
Advanced Mfg,Certified,77056,GOODMAN MANUFACTURING COMPANY; L.P.,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77056,GOODMAN MANUFACTURING COMPANY; L.P.,Industrial Engineers,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Computer Systems Analysts,INDIA
Aerospace,Certified,77070,INTEGRITY STRUCTURAL CORP,Civil Engineers,INDIA
Aerospace,Certified,77079,TECHNIP USA; INC.,Civil Engineers,NIGERIA
Other Economic Sector,Certified,77027,PDS AMERICAS LLC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77056,GOODMAN MANUFACTURING COMPANY; L.P.,Industrial Engineers,MEXICO
Aerospace,Certified,77019,BAKER HUGHES; INC.,Geoscientists; Except Hydrologists and Geographers,SPAIN
Advanced Mfg,Certified,77040,EAGLEBURGMANN INDUSTRIES,Industrial Engineers,GERMANY
Aerospace,Certified,77019,BAKER HUGHES; INC.,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,CANADA
IT,Certified,77077,EZ2 TECHNOLOGIES; INC,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,77042,CAP BARBELL INC,Computer Programmers,TAIWAN
Other Economic Sector,Certified,77056,BROKEN HILL PROPRIETARY (USA) INC.,Purchasing Managers,CANADA
Other Economic Sector,Certified,77063,UNITED GLOBAL SOLUTIONS,Credit Analysts,INDIA
Educational Services,Certified,77030,THE UNIV. OF TEXAS HEALTH SCIENCE CENTER - HOUSTON,Psychiatrists,UNITED KINGDOM
Advanced Mfg,Certified,77007,TEXAS TILE MANUFACTURING LLC,Industrial Engineers,INDIA
Energy,Certified,77042,LANDMARK GRAPHICS CORPORATION,Software Developers; Systems Software,CHINA
Aerospace,Certified,77002,ENI US OPERATING CO. INC.,Lawyers,VENEZUELA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,General and Operations Managers,INDIA
Energy,Certified,77070,CANRIG DRILLING TECHNOLOGY LTD.,Technical Writers,MEXICO
IT,Certified,77084,BLUWARE; INC.,Geoscientists; Except Hydrologists and Geographers,NIGERIA
Advanced Mfg,Certified,77051,PIPING TECHNOLOGY & PRODUCTS; INC.,Industrial Engineers,INDIA
Other Economic Sector,Certified,77007,INSYNC DESIGN INC.,Graphic Designers,BRAZIL
IT,Certified,77099,CWC INTERNATIONAL INC.,Statisticians,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
Hospitality,Certified,77043,MURPHYS DELI FRANCHISING INC,Chief Executives,PAKISTAN
Other Economic Sector,Certified,77077,LLOYDS REGISTER NORTH AMERICA; INC.,Marine Engineers and Naval Architects,INDIA
IT,Certified,77042,INTERACTIVE NETWORK TECHNOLOGIES; INC. (INT; INC.),Software Developers; Applications,RUSSIA
Aerospace,Certified,77077,LLOYDS REGISTER ENERGY AMERICAS; INC.,Chemical Engineers,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77051,PIPING TECHNOLOGY & PRODUCTS; INC.,Industrial Engineers,INDIA
Aerospace,Certified,77040,SOFEC; INC.,Marine Engineers and Naval Architects,CANADA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Geoscientists; Except Hydrologists and Geographers,SOUTH AFRICA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Purchasing Managers,RUSSIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Architectural and Engineering Managers,INDIA
Aerospace,Certified,77040,SOFEC; INC.,Marine Engineers and Naval Architects,CHINA
Other Economic Sector,Certified,77042,HUBWOO USA; L.P.,Computer Systems Analysts,CANADA
Aerospace,Certified,77060,VINMAR INTERNATIONAL; LTD.,Chief Executives,AUSTRALIA
Advanced Mfg,Certified,77026,EN-FAB; INC,Mechanical Engineers,INDIA
Aerospace,Certified,77010,WALTER P. MOORE & ASSOCIATES,Civil Engineers,PAKISTAN
Aerospace,Certified,77079,TECHNIP USA; INC.,Mechanical Engineers,INDIA
Advanced Mfg,Certified,77048,HARRIS CAPROCK,Computer and Information Systems Managers,ECUADOR
Other Economic Sector,Certified,77064,MARKET 5201; LLC,Operations Research Analysts,MEXICO
IT,Certified,77077,EZ2 TECHNOLOGIES; INC,Computer and Information Systems Managers,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Computer Systems Analysts,INDIA
Energy,Certified,77046,TRANSOCEAN OFFSHORE DEEPWATER DRILLING INC.,Accountants and Auditors,INDIA
Other Economic Sector,Certified,77093,REDDYS PET CLINIC LLC,Veterinarians,INDIA
Aerospace,Certified,77041,AMEC OIL & GAS; INC.,Civil Engineers,MEXICO
Advanced Mfg,Certified,77056,WEATHERFORD INTERNATIONAL,Software Developers; Applications,CHINA
Geospatial,Certified,77079,PETROLEUM GEO-SERVICES; INC.,Geoscientists; Except Hydrologists and Geographers,INDIA
Biotechnology,Certified,77077,DOW HYDROCARBONS & RESOURCES LLC,Financial Managers,CANADA
Aerospace,Certified,77064,NCI GROUP; INC.,Civil Engineers,PAKISTAN
IT,Certified,77042,INFODAT INTERNATIONAL INC.,Financial Managers,PAKISTAN
Transportation,Certified,77066,HAL; INC.,Software Developers; Applications,INDIA
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Computer Systems Analysts,CANADA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
Energy,Certified,77002,SHELL OIL COMPANY,Physicists,CANADA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Industrial Engineers,MEXICO
Aerospace,Certified,77042,EMAS-AMC INC.,Marine Engineers and Naval Architects,MEXICO
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Civil Engineers,INDIA
Advanced Mfg,Certified,77048,HARRIS CAPROCK,Software Developers; Applications,INDIA
Finance,Certified,77056,MFR; P.C.,Accountants and Auditors,VIETNAM
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Marine Engineers and Naval Architects,SOUTH KOREA
Energy,Certified,77042,LANDMARK GRAPHICS CORPORATION,Computer Systems Analysts,VIETNAM
Advanced Mfg,Certified,77077,SBM ATLANTIA; INC.,Marine Engineers and Naval Architects,INDIA
IT,Certified,77057,INTERNATIONAL TECHNOLOGIES PRO LLC DBA IQ TECHPROS,Computer Systems Analysts,GHANA
Energy,Certified,77079,CONOCOPHILLIPS COMPANY,Petroleum Engineers,COLOMBIA
Other Economic Sector,Certified,77042,DRESSER-RAND COMPANY,Sales Engineers,MALAYSIA
Other Economic Sector,Certified,77077,LLOYDS REGISTER NORTH AMERICA; INC.,Marine Engineers and Naval Architects,SPAIN
IT,Certified,77077,ISQARE TECHNOLOGIES;INC,Software Developers; Applications,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,CANADA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Mechanical Engineers,INDIA
Aerospace,Certified,77002,KBR TECHNICAL SERVICES; INC.,Mechanical Engineers,CANADA
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Electrical Engineers,INDIA
IT,Certified,77077,ISQARE TECHNOLOGIES;INC,Software Developers; Applications,INDIA
Aerospace,Certified,77019,BAKER HUGHES; INC.,Architectural and Engineering Managers,TRINIDAD AND TOBAGO
Aerospace,Certified,77079,WORLEYPARSONS GROUP; INC.,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,MEXICO
Other Economic Sector,Certified,77056,UTEGRATION; INC.,Computer Systems Analysts,CANADA
Aerospace,Certified,77042,LANDMARK GRAPHICS CORPORATION,Computer Systems Analysts,VENEZUELA
Advanced Mfg,Certified,77027,CAMERON INTERNATIONAL CORPORATION,Industrial Engineers,VENEZUELA
Health Care,Certified,77036,AMERICAN SURGICAL ASSISTANTS; INC.,Physician Assistants,HONDURAS
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,77070,JIULI USA; INC.,Marketing Managers,CHINA
Aerospace,Certified,77042,HALLIBURTON ENERGY SERVICES; INC.,Physicists,CHINA
Advanced Mfg,Certified,77041,WOOD GROUP LIGHT INDUSTRIAL TURBINES (USA); INC.,Mechanical Engineers,INDIA
IT,Certified,77056,NEPSOFT INC.,Software Developers; Applications,BANGLADESH
IT,Certified,77042,AMPHORA; INC.,Computer and Information Systems Managers,INDIA
IT,Certified,77077,CAMELOT INTEGRATED SOLUTIONS INC,Software Developers; Applications,INDIA
Aerospace,Certified,77092,PTS LABORATORIES; INC.,Environmental Scientists and Specialists; Including Health,NIGERIA
Educational Services,Certified,77030,BAYLOR COLLEGE OF MEDICINE,Medical Scientists; Except Epidemiologists,SWITZERLAND
Advanced Mfg,Certified,77024,CRUCIALTEC USA; INC.,Marketing Managers,SOUTH KOREA
Energy,Certified,77002,SANCHEZ OIL & GAS CORPORATION,Petroleum Engineers,INDIA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Construction Managers,INDIA
Aerospace,Certified,77056,CB&I INC,Electronics Engineers; Except Computer,PHILIPPINES
Aerospace,Certified,77056,CB&I INC,Electronics Engineers; Except Computer,CANADA
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Construction Managers,CHINA
Health Care,Certified,77058,CHRISTUS ST. JOHN HOSPITAL,Medical and Clinical Laboratory Technologists,SOUTH KOREA
Advanced Mfg,Certified,77074,TXY-TECH; INC.,Marketing Managers,CHINA
IT,Certified,77042,AMPHORA; INC.,Computer Systems Analysts,INDIA
Energy,Certified,77046,OCCIDENTAL OIL AND GAS,Petroleum Engineers,FRANCE
Energy,Certified,77079,CONOCOPHILLIPS COMPANY,Geoscientists; Except Hydrologists and Geographers,CHINA
IT,Certified,77036,ROYAL TECHNOCRATS INC,Software Developers; Applications,INDIA
Educational Services,Certified,77030,THE UNIV. OF TEXAS HEALTH SCIENCE CENTER - HOUSTON,Surgeons,ISRAEL
