Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Advanced Mfg,Certified,83716,MICRON TECHNOLOGY; INC.,Industrial Engineers,INDIA
IT,Certified,94538,PDDN INC,Software Developers; Applications,INDIA
Energy,Certified,75251,EXCO RESOURCES; INC.,Accountants and Auditors,UNITED KINGDOM
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,MEXICO
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
Other Economic Sector,Certified,30092,NORTHGATEARINSO,Computer Systems Analysts,INDIA
IT,Certified,02110,LEAPFROG SYSTEMS,Software Developers; Applications,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,CHINA
Other Economic Sector,Certified,94105,MARIN SOFTWARE INC.,Software Developers; Applications,CANADA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Health Care,Certified,71603,JEFFERSON HOSPITAL ASSOCIATION; INC. D/B/A JEFFERSON REGIONAL MEDICAL CENTER,Physicians and Surgeons; All Other,SYRIA
Advanced Mfg,Certified,07643,DOKA USA; LTD.,Marketing Managers,NETHERLANDS
Retail,Certified,75229,LEVANTINA USA; INC.,Sales Managers,SPAIN
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,CANADA
Finance,Certified,02215,BLUE CROSS AND BLUE SHIELD OF MASSACHUSETTS; INC.,Database Administrators,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer Hardware Engineers,INDIA
IT,Certified,75204,XEROX BUSINESS SERVICES; LLC,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,83716,MICRON TECHNOLOGY; INC.,Electronics Engineers; Except Computer,SINGAPORE
Advanced Mfg,Certified,95052,INTEL CORPORATION,Industrial Engineers,TAIWAN
Health Care,Certified,71603,JEFFERSON HOSPITAL ASSOCIATION; INC. D/B/A JEFFERSON REGIONAL MEDICAL CENTER,Physicians and Surgeons; All Other,INDIA
Finance,Certified,06152,CIGNA CGLIC,Computer Systems Analysts,INDIA
Other Economic Sector,Certified,07644,DWL INTERNATIONAL TRADING,Accountants and Auditors,CHINA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
IT,Certified,02904,SYSCONS CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,10010,BLUE WOLF GROUP LLC,Computer Systems Analysts,INDIA
IT,Certified,98052,BEYONDSOFT CONSULTING; INC.,Computer Systems Analysts,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,CHINA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,PHILIPPINES
Other Economic Sector,Certified,02116,BAIN & COMPANY; INC,Management Analysts,ITALY
Advanced Mfg,Certified,60064,ABBOTT LABORATORIES,Chemists,UNITED KINGDOM
Aerospace,Certified,77056,BECHTEL OIL; GAS AND CHEMICALS; INC.,Cost Estimators,INDIA
Finance,Certified,60661,DRW HOLDINGS; LLC.,Financial Analysts,TURKEY
Other Economic Sector,Certified,75082,SAMSUNG TELECOMMUNICATIONS AMERICA; LLC,Computer Systems Analysts,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
Not Available,Certified,20878,MEDIMMUNE; LLC,Biochemists and Biophysicists,CANADA
IT,Certified,22042,COMPUTER SCIENCES CORPORATION,Computer Systems Analysts,INDIA
Educational Services,Certified,02368,BOSTON HIGASHI SCHOOL INC,Rehabilitation Counselors,KENYA
Health Care,Certified,63110,BARNES-JEWISH HOSPITAL,Internists; General,SYRIA
IT,Certified,20171,LANCESOFT INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,MEXICO
Advanced Mfg,Certified,95052,INTEL CORPORATION,Industrial Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer Hardware Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer and Information Research Scientists,ECUADOR
IT,Certified,94065,ORACLE AMERICA; INC.,Software Developers; Applications,CHINA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
IT,Certified,10016,ENABLEIT LLC.,Software Developers; Applications,CANADA
IT,Certified,60523,ZENSAR TECHNOLOGIES INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,CHINA
IT,Certified,94304-1320,VMWARE; INC.,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer Hardware Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,SOUTH KOREA
IT,Certified,91203,ASSIGN CORPORATION DBA ASSIGNCORP,Software Developers; Applications,INDIA
Advanced Mfg,Certified,94304,HEWLETT-PACKARD COMPANY,Computer and Information Systems Managers,INDIA
Aerospace,Certified,48326,FTE AUTOMOTIVE USA INC.,Mechanical Engineers,GERMANY
IT,Certified,07080,FUGEN IT SOLUTIONS; INC,Software Developers; Applications,INDIA
Finance,Certified,06830,AQR CAPITAL MANAGEMENT,Financial Analysts,INDIA
Not Available,Certified,10528,ATLANTIC STATE DEVELOPMENT CORP.,Cost Estimators,ITALY
Educational Services,Certified,12180,RENSSELAER POLYTECHNIC INSTITUTE,Engineering Teachers; Postsecondary,IRAN
Aerospace,Certified,77598,GHG CORPORATION,Software Developers; Applications,MALI
IT,Certified,08837,ORACLE FINANCIAL SERVICES SOFTWARE INC.,Computer Systems Analysts,INDIA
IT,Certified,08837,ORACLE FINANCIAL SERVICES SOFTWARE INC.,Software Developers; Applications,INDIA
IT,Certified,75204,XEROX BUSINESS SERVICES; LLC,Software Developers; Applications,BULGARIA
Finance,Certified,75201,KPMG LLP,Network and Computer Systems Administrators*,ZIMBABWE
Health Care,Certified,33024,GLOBAL OB/GYN CENTERS; PA,Obstetricians and Gynecologists,PARAGUAY
Advanced Mfg,Certified,94089,INFINERA CORPORATION,Electronics Engineers; Except Computer,GERMANY
Other Economic Sector,Certified,77477,ASHDON INC. DBA IMPRESSION BRIDAL,Accountants and Auditors,CHINA
IT,Certified,98052,BEYONDSOFT CONSULTING; INC.,Computer Systems Analysts,NEPAL
Advanced Mfg,Certified,07470,TOPLINE PRODUCTS COMPANY; INC.,Marketing Managers,FRANCE
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
Educational Services,Certified,02368,BOSTON HIGASHI SCHOOL INC,Rehabilitation Counselors,KENYA
Health Care,Certified,14103,ORLEANS COMMUNITY HEALTH,Medical and Clinical Laboratory Technologists,PHILIPPINES
Aerospace,Certified,11779,BOHLER ENGINEERING NY; LLC,Civil Engineers,INDIA
IT,Certified,30067,1WAYSOLUTIONS; INC,Computer Systems Analysts,INDIA
Health Care,Certified,78840,AMISTAD DENTISTRY,Dentists; General,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Industrial Engineers,INDIA
Finance,Certified,08854,A.F.PAREDES & CO.; LLP; CPAS,Accountants and Auditors,PHILIPPINES
Not Available,Certified,20878,MEDIMMUNE; LLC,Biochemists and Biophysicists,UNITED KINGDOM
Not Available,Certified,75039,NOKIA SIEMENS NETWORKS US LLC,Information Security Analysts; Web Developers; and Computer Network Architects,INDIA
IT,Certified,80111,VENTYX USA INC,Computer Systems Analysts,MALAYSIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer Hardware Engineers,INDIA
Finance,Certified,28255,BANK OF AMERICA,Software Developers; Applications,INDIA
Educational Services,Certified,99775,UNIVERSITY OF ALASKA,Health Specialties Teachers; Postsecondary,ITALY
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,SINGAPORE
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
Not Available,Certified,94025,DNA TWOPOINTO; INC,Software Developers; Applications,INDIA
IT,Certified,02142,PATNI AMERICAS; INC.,Software Developers; Applications,INDIA
Finance,Certified,28255,BANK OF AMERICA,Software Developers; Applications,INDIA
Not Available,Certified,20878,MEDIMMUNE; LLC,Biochemists and Biophysicists,INDIA
Educational Services,Certified,13210,SUNY UPSTATE MEDICAL UNIVERSITY,Health Specialties Teachers; Postsecondary,CANADA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CHINA
IT,Certified,07054,WERUM SOFTWARE & SYSTEMS AMERICA; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,98674,U S NATURAL RESOURCES INC.,Computer Support Specialists,CANADA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Advanced Mfg,Certified,77423,TEXAS FIRST INDUSTRIAL CORP; INC,Logisticians,CHINA
IT,Certified,98052,MICROSOFT CORPORATION,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,SOUTH KOREA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,SOUTH KOREA
IT,Certified,22030,ICSA INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10011,MERGERMARKET (U.S.) LTD.,Financial Analysts,CHINA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Software Developers; Systems Software,CANADA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,INDIA
Other Economic Sector,Certified,02451,TRINITY PHARMA SOLUTIONS; LLC,Operations Research Analysts,FRANCE
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,23231,HAUNI RICHMOND; INC.,Sales Representatives; Wholesale and Manufacturing; Technical and Scientific Products,JORDAN
Advanced Mfg,Certified,95052,INTEL CORPORATION,Computer Hardware Engineers,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,CHINA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
IT,Certified,08540,PAMTEN; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,SOUTH KOREA
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Software Developers; Systems Software,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,ISRAEL
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94539,WORLDSCAPE INC,Software Developers; Applications,INDIA
Hospitality,Certified,89147,RIKYU LLC,Chefs and Head Cooks,SOUTH KOREA
Finance,Certified,92660,PACIFIC INVESTMENT MANAGEMENT COMPANY; LLC,Software Developers; Applications,CANADA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,IRAN
Other Economic Sector,Certified,94105,MARIN SOFTWARE INC.,Accountants and Auditors,INDIA
IT,Certified,20190,INCEPTRON GROUP INC,Software Developers; Systems Software,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CHINA
IT,Certified,90066,ILSLEY MUSIC,Music Directors and Composers,GERMANY
Advanced Mfg,Certified,90280,KOOS MANUFACTURING; INC.,Industrial Engineering Technicians,SOUTH KOREA
IT,Certified,98052,MICROSOFT CORPORATION,Commercial and Industrial Designers,CHINA
IT,Certified,91203,ASSIGN CORPORATION DBA ASSIGNCORP,Software Developers; Applications,INDIA
IT,Certified,60555,NUMERIC TECHNOLOGIES,Software Developers; Applications,INDIA
IT,Certified,60555,NUMERIC TECHNOLOGIES,Software Developers; Applications,INDIA
IT,Certified,01803,NUANCE COMMUNICATIONS; INC.,Computer Systems Analysts,INDIA
IT,Certified,30097,DATUM SOFTWARE INC,Software Developers; Applications,INDIA
IT,Certified,20009,COMMUNITY IT INNOVATORS,Network and Computer Systems Administrators*,NIGERIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,14534,INFOWORKS GLOBAL INC,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,53188,GENERAL ELECTRIC CO. (GE HEALTHCARE),Software Developers; Applications,INDIA
Advanced Mfg,Certified,66062,GARMIN INTERNATIONAL; INC,Software Developers; Applications,INDIA
IT,Certified,28284,PANTAR SOLUTIONS INC,Software Developers; Applications,INDIA
Other Economic Sector,Certified,07901,C1 CONSULTING; LLC,Statisticians,CHINA
IT,Certified,02142,PATNI AMERICAS; INC.,Software Developers; Applications,INDIA
Educational Services,Certified,21801,SALISBURY UNIVERSITY,Political Science Teachers; Postsecondary,SRI LANKA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,INDIA
Advanced Mfg,Certified,07512,VITAL SIGNS; INC.,Biomedical Engineers,CANADA
Health Care,Certified,67456,LINDSBORG COMMUNITY HOSPITAL ASSOCIATION,Medical and Clinical Laboratory Technologists,PHILIPPINES
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
Health Care,Certified,40444,FAMILY DYNAMICS LLC,Dentists; General,CANADA
IT,Certified,48084,SILICON STAFF IT SERVICES INC,Software Developers; Applications,INDIA
Advanced Mfg,Certified,18940,KVK-TECH; INC.,Chemists,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,CHINA
Educational Services,Certified,21210-2699,LOYOLA UNIVERSITY MARYLAND,Foreign Language and Literature Teachers; Postsecondary,CANADA
IT,Certified,94105,MEDRIO; INC,Computer Systems Analysts,TAIWAN
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
Finance,Certified,75201,KPMG LLP,Computer and Information Systems Managers,INDIA
IT,Certified,01720,APPS ASSOCIATES LLC,Software Developers; Applications,INDIA
Not Available,Certified,94304,PALO ALTO INST. FOR RES. & EDU. (PAIRE),Accountants and Auditors,CHINA
IT,Certified,27709,IBM CORPORATION,Computer Systems Analysts,INDIA
Aerospace,Certified,77060,AMERICAN BUREAU OF SHIPPING,Architectural and Engineering Managers,INDIA
Advanced Mfg,Certified,95134,CISCO SYSTEMS; INC.,Software Developers; Systems Software,PAKISTAN
Aerospace,Certified,77063,NILTRONIX CIRCUITS INC.,Electronics Engineers; Except Computer,INDIA
Advanced Mfg,Certified,77034,INSPECTORATE AMERICA CORPORATION,Chemists,INDIA
IT,Certified,94583,CALYPSO SOFTWARE INC,Computer Systems Analysts,INDIA
Finance,Certified,10281,BROOKFIELD INVESTMENT MANAGEMENT INC,Financial Analysts,CANADA
Advanced Mfg,Certified,07962,HONEYWELL INTERNATIONAL; INC.,Cost Estimators,CANADA
Not Available,Certified,20878,MEDIMMUNE; LLC,Computer Systems Analysts,INDIA
IT,Certified,23233,ZYTUS;INC,Software Developers; Applications,INDIA
Not Available,Certified,75039,NOKIA SIEMENS NETWORKS US LLC,Network and Computer Systems Administrators*,INDIA
Finance,Certified,95131,PAYPAL; INC.,Marketing Managers,ISRAEL
Other Economic Sector,Certified,07024,KIM & BAE; P.C.,Paralegals and Legal Assistants*,SOUTH KOREA
Finance,Certified,10153,RUANE; CUNNIFF & GOLDFARB INC.,Operations Research Analysts,INDIA
Transportation,Certified,38017,FEDEX CORPORATE SERVICES,Market Research Analysts and Marketing Specialists*,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,INDIA
Educational Services,Certified,19081,SWARTHMORE COLLEGE,Foreign Language and Literature Teachers; Postsecondary,JAPAN
IT,Certified,94065,ORACLE AMERICA; INC.,Software Developers; Applications,INDIA
IT,Certified,94065,ORACLE AMERICA; INC.,Software Developers; Systems Software,SOUTH KOREA
IT,Certified,94065,ORACLE AMERICA; INC.,Computer Systems Analysts,INDIA
Finance,Certified,92660,PACIFIC INVESTMENT MANAGEMENT COMPANY; LLC,Financial Managers,CHINA
IT,Certified,94065,ORACLE AMERICA; INC.,Software Developers; Applications,INDIA
IT,Certified,19341,MOXIE SYSTEMS; INC.,Software Developers; Applications,INDIA
IT,Certified,95131,CAVIUM INC,Software Developers; Systems Software,INDIA
Health Care,Certified,33803,CLARK & DAUGHTREY MEDICAL GROUP; P.A.,Internists; General,PHILIPPINES
Educational Services,Certified,10038,PACE UNIVERSITY,Criminal Justice and Law Enforcement Teachers; Postsecondary,TURKEY
Finance,Certified,92618,CORELOGIC SAFERENT; INC.,Software Developers; Applications,INDIA
IT,Certified,22027,XCELTECH; INC.,Computer Systems Analysts,INDIA
Not Available,Certified,02451,PAREXEL INTERNATIONAL,Management Analysts,ROMANIA
Health Care,Certified,94559,TRADITIONS PSYCHOLOGY GROUP; INC,Psychiatrists,TRINIDAD AND TOBAGO
Finance,Certified,95131,PAYPAL; INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,19486,COLORCON; INC.,Software Developers; Systems Software,INDIA
Finance,Certified,60603,CITADEL LLC,Computer and Information Systems Managers,FRANCE
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,CHINA
Finance,Certified,20036,PFC ENERGY; LLC,Financial Analysts,ARGENTINA
Not Available,Certified,94103,ZYNGA INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Health Care,Certified,19380,GENTLE DENTAL WEST CHESTER LLC,Dentists; General,INDIA
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Finance,Certified,46204,WELLPOINT; INC.,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,33605,KFORCE INC.,Computer Systems Analysts,INDIA
Health Care,Certified,94107,PARK MANOR HOMES; LLC,Home Health Aides,PHILIPPINES
Advanced Mfg,Certified,95050,NVIDIA CORPORATION,Electronics Engineers; Except Computer,INDIA
Other Economic Sector,Certified,33605,KFORCE INC.,Software Developers; Applications,INDIA
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Electronics Engineers; Except Computer,INDIA
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Not Available,Certified,02451,PAREXEL INTERNATIONAL,Statisticians,CHINA
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,INDIA
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Educational Services,Certified,90017,LOS ANGELES UNIFIED SCHOOL DISTRICT,Secondary School Teachers; Except Special and Career/Technical Education,PHILIPPINES
Finance,Certified,52499,TRANSAMERICA LIFE INSURANCE COMPANY,Computer Systems Analysts,INDIA
IT,Certified,22102,GLOBALLOGIC INC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Electronics Engineers; Except Computer,INDIA
IT,Certified,08873,ACI INFOTECH INC,Software Developers; Applications,INDIA
Retail,Certified,02895,CVS RX SERVICES; INC,Pharmacists,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,SOUTH KOREA
IT,Certified,94085,TELENAV; INC.,Software Developers; Applications,INDIA
IT,Certified,33309,CITRIX SYSTEMS; INC.,Software Developers; Applications,INDIA
Educational Services,Certified,22980,WAYNESBORO PUBLIC SCHOOLS,Secondary School Teachers; Except Special and Career/Technical Education,ROMANIA
Other Economic Sector,Certified,90723,KUM KANG TRADING USA; INC.,Market Research Analysts and Marketing Specialists*,SOUTH KOREA
IT,Certified,08837,RAYONSOFT TECHNOLOGIES; INC,Software Developers; Applications,INDIA
Retail,Certified,02895,CVS RX SERVICES; INC,Pharmacists,INDIA
Other Economic Sector,Certified,98119,RAZORFISH; LLC,Advertising and Promotions Managers,AUSTRALIA
Finance,Certified,07094,ERNST & YOUNG U.S. LLP,Computer Systems Analysts,INDIA
Advanced Mfg,Certified,92610,OAKLEY; INC.,Computer Systems Analysts,INDIA
Finance,Certified,10018,MARKIT,Computer Systems Analysts,SWEDEN
Finance,Certified,10018,MARKIT,Software Developers; Applications,INDIA
Finance,Certified,19103,DELOITTE & TOUCHE LLP,Computer Systems Analysts,INDIA
IT,Certified,07095,NOVISYS LLC.,Software Developers; Applications,INDIA
Educational Services,Certified,21532,FROSTBURG STATE UNIVERSITY,Business Teachers; Postsecondary,SOUTH KOREA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,SRI LANKA
IT,Certified,33309,CITRIX SYSTEMS; INC.,Software Developers; Applications,INDIA
Energy,Certified,70113,ENTERGY SERVICES; INC,Purchasing Agents; Except Wholesale; Retail; and Farm Products,NIGERIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Aerospace,Certified,73105,GW2 ENGINEERING; INC.,Civil Engineers,COLOMBIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
IT,Certified,07095,NOVISYS LLC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,14650-0528,EASTMAN KODAK COMPANY,Computer and Information Systems Managers,ISRAEL
Educational Services,Certified,75670,WILEY COLLEGE,Art; Drama; and Music Teachers; Postsecondary,SOUTH KOREA
Health Care,Certified,84111,IHC HEALTH SERVICES; INC.,Statisticians,CHINA
IT,Certified,07095,NOVISYS LLC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,92121,QUALCOMM; INC.,Electronics Engineers; Except Computer,INDIA
IT,Certified,84111,DELCAM USA,Software Developers; Applications,INDIA
IT,Certified,33602,AMZUR TECHNOLOGIES; INC.,Database Administrators,INDIA
Educational Services,Certified,13045,STATE UNIVERSITY OF NEW YORK AT CORTLAND,Mathematical Science Teachers; Postsecondary,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,INDIA
IT,Certified,94043,VENDAVO; INC.,Computer Systems Analysts,INDIA
IT,Certified,94105,SALESFORCE.COM,Software Developers; Applications,INDIA
Advanced Mfg,Certified,19312,TYCO ELECTRONICS CORPORATION,Industrial Engineers,INDIA
Finance,Certified,20036,C-QUEST CAPITAL LLC,Financial Analysts,SOUTH AFRICA
Not Available,Certified,94103,ZYNGA INC.,Software Developers; Applications,INDIA
IT,Certified,19341,TECHWAVE CONSULTING INC,Software Developers; Applications,INDIA
IT,Certified,33607,SYSTEM SOFT TECHNOLOGIES LLC,Software Developers; Applications,INDIA
IT,Certified,22027,BUSINESS INTELLIGENCE SYSTEMS; INC.,Software Developers; Applications,NEPAL
IT,Certified,30339,MANHATTAN ASSOCIATES; INC.,Computer and Information Systems Managers,INDIA
Construction,Certified,02118,SHAWMUT DESIGN AND CONSTRUCTION,Market Research Analysts and Marketing Specialists*,MEXICO
IT,Certified,21228,UNIFY SOLUTIONS INC,Computer Systems Analysts,INDIA
Finance,Certified,77057,PANNELL KERR FORSTER OF TEXAS; P. C.,Accountants and Auditors,INDIA
IT,Certified,22046,TECHLIGENT; INC.,Computer Systems Analysts,PAKISTAN
IT,Certified,08807-293,CYBERTHINK; INC.,Software Developers; Applications,INDIA
IT,Certified,07950,CHERRYROAD TECHNOLOGIES INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,22701,S.W.I.F.T.; INC.,Network and Computer Systems Administrators*,INDIA
IT,Certified,75038,TECHSTAR CONSULTING INC,Software Developers; Systems Software,INDIA
Advanced Mfg,Certified,23231,HAUNI RICHMOND; INC.,Marketing Managers,MEXICO
Other Economic Sector,Certified,10022,EAST-WEST MANAGEMENT INSTITUTE; INC.,Accountants and Auditors,ZIMBABWE
Finance,Certified,21244,NATIONAL ACCOUNTING SERVICES; INC,Accountants and Auditors,UZBEKISTAN
IT,Certified,75063,TEKENERGY; LLC.,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95110,QUALCOMM ATHEROS; INC.,Purchasing Managers,INDIA
IT,Certified,92618,BLIZZARD ENTERTAINMENT INC.,Public Relations Specialists,SOUTH KOREA
Other Economic Sector,Certified,92614,RETREAT CAPITAL MANAGEMENT; INC.,Computer Systems Analysts,INDIA
IT,Certified,08817,TRIGYN TECHNOLOGIES INC.,Software Developers; Systems Software,MACEDONIA
Educational Services,Certified,90005,AMERICAN VOCATIONAL COLLEGE; INC.,Accountants and Auditors,SOUTH KOREA
Other Economic Sector,Certified,20877,ATLAS CLEANERS INC.,Laundry and Dry-Cleaning Workers,EL SALVADOR
Health Care,Certified,78550,HARLINGEN PHYSICIAN NETWORK,Physicians and Surgeons; All Other,MEXICO
Aerospace,Certified,60606,H.W. LOCHNER; INC.,Civil Engineers,INDIA
Finance,Certified,07094,ERNST & YOUNG U.S. LLP,Accountants and Auditors,VIETNAM
IT,Certified,75038,VENSITI INC,Software Developers; Applications,INDIA
Not Available,Certified,27513,DEX ONE SERVICE; INC.,Software Developers; Applications,INDIA
Other Economic Sector,Certified,10604,EDGEWATER TECHNOLOGY - RANZAL; INC.,Software Developers; Applications,CANADA
Construction,Certified,77707,MASON CONSTRUCTION; LTD.,Construction Managers,MEXICO
Retail,Certified,98109,AMAZON CORPORATE LLC,Computer and Information Systems Managers,INDIA
IT,Certified,53593,EPIC SYSTEMS CORPORATION,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Electronics Engineers; Except Computer,INDIA
Retail,Certified,94005,SHOPPING.COM (CALIFORNIA); INC.,Accountants and Auditors,IRELAND
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CANADA
Finance,Certified,28255,BANK OF AMERICA,Software Developers; Applications,INDIA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
IT,Certified,98052,MICROSOFT CORPORATION,Software Developers; Applications,CANADA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,TAIWAN
Other Economic Sector,Certified,48334,MORPACE INTERNATIONAL INCORPORATED,Chief Executives,UNITED KINGDOM
Advanced Mfg,Certified,95052,INTEL CORPORATION,Materials Engineers,SOUTH KOREA
Advanced Mfg,Certified,95052,INTEL CORPORATION,Software Developers; Systems Software,INDIA
